user_id,install_date,last_active_date,subscription_type,country,total_sessions,page_views,download_clicks,activation_status,days_active,pro_upgrade_date,plan_type,monthly_revenue,churned
10057,6/22/2023,12/10/2023,Free,India,71,71,0,1,171,,,0,0
10058,9/16/2023,12/7/2023,Free,France,126,378,0,1,82,,,0,0
10059,9/10/2023,10/18/2023,Free,India,112,112,0,1,38,,,0,0
10060,10/24/2023,11/23/2023,Free,Canada,52,156,0,1,30,,,0,0
10061,2/14/2023,7/5/2023,Free,France,86,172,0,1,141,,,0,0
10062,7/28/2023,7/28/2023,Free,France,35,70,0,1,0,,,0,1
10063,8/15/2023,12/16/2023,Free,India,25,100,0,1,123,,,0,0
10064,9/6/2023,9/17/2023,Pro,Canada,36,36,0,1,11,9/17/2023,Standard,49,1
10065,7/5/2023,12/23/2023,Pro,Canada,55,55,0,1,171,12/23/2023,Standard,49,0
10066,1/9/2023,12/12/2023,Free,UK,141,564,0,1,337,,,0,0
10067,12/4/2023,12/27/2023,Free,India,137,548,0,1,23,,,0,1
10068,3/22/2023,11/4/2023,Free,USA,68,68,0,1,227,,,0,0
10069,9/15/2023,9/17/2023,Free,USA,138,276,0,1,2,,,0,1
10070,4/5/2023,9/6/2023,Free,France,101,101,0,1,154,,,0,0
10071,5/21/2023,5/21/2023,Free,Canada,108,216,0,1,0,,,0,1
10072,5/10/2023,12/23/2023,Free,UK,130,520,1,1,227,,,0,0
10073,4/8/2023,9/15/2023,Free,Canada,40,80,0,1,160,,,0,0
10074,12/29/2023,12/31/2023,Free,UK,105,420,0,1,2,,,0,1
10075,11/7/2023,12/7/2023,Pro,USA,86,172,0,1,30,12/7/2023,Enterprise,29,0
10076,3/11/2023,11/26/2023,Free,France,49,98,0,1,260,,,0,0
10077,4/26/2023,7/11/2023,Free,UK,5,5,0,1,76,,,0,0
10078,11/13/2023,12/3/2023,Free,Canada,39,39,0,1,20,,,0,1
10079,6/14/2023,8/7/2023,Pro,Germany,107,107,1,1,54,8/7/2023,Standard,49,0
10080,7/11/2023,11/16/2023,Free,India,75,75,0,1,128,,,0,0
10081,11/2/2023,11/20/2023,Free,India,131,262,0,1,18,,,0,1
10082,12/28/2023,1/1/2024,Pro,France,292,584,0,1,4,1/1/2024,Standard,49,1
10083,6/28/2023,12/17/2023,Free,India,85,170,0,1,172,,,0,0
10084,11/3/2023,12/19/2023,Free,India,4,4,0,1,46,,,0,0
10085,3/28/2023,12/21/2023,Free,Canada,118,472,0,1,268,,,0,0
10086,7/13/2023,9/17/2023,Free,Germany,37,74,0,1,66,,,0,0
10087,12/23/2023,12/28/2023,Free,Australia,83,249,0,1,5,,,0,1
10088,5/16/2023,12/4/2023,Pro,Australia,86,430,0,1,202,12/4/2023,Basic,29,0
10089,12/27/2023,12/30/2023,Pro,Australia,55,165,0,1,3,12/30/2023,Enterprise,29,1
10090,5/23/2023,9/25/2023,Free,Germany,54,54,0,1,125,,,0,0
10091,7/3/2023,11/24/2023,Free,India,147,588,0,1,144,,,0,0
10092,10/5/2023,10/7/2023,Free,Australia,84,168,0,1,2,,,0,1
10093,5/13/2023,9/20/2023,Free,Canada,49,245,1,1,130,,,0,0
10094,4/29/2023,5/3/2023,Free,UK,146,292,0,1,4,,,0,1
10095,9/16/2023,12/8/2023,Free,India,130,130,0,1,83,,,0,0
10096,10/30/2023,11/27/2023,Free,UK,104,208,0,1,28,,,0,1
10097,1/24/2023,3/10/2023,Free,USA,16,16,0,1,45,,,0,0
10098,1/10/2023,7/23/2023,Pro,USA,84,336,0,1,194,7/23/2023,Standard,99,0
10099,6/24/2023,8/22/2023,Free,Australia,39,117,0,1,59,,,0,0
10100,6/21/2023,6/28/2023,Free,Canada,123,492,0,1,7,,,0,1
10101,9/4/2023,12/24/2023,Pro,France,82,410,0,1,111,12/24/2023,Basic,49,0
10102,9/23/2023,12/6/2023,Free,France,70,140,0,1,74,,,0,0
10103,4/25/2023,10/24/2023,Free,USA,102,408,0,1,182,,,0,0
10104,3/30/2023,11/18/2023,Free,Australia,128,640,1,1,233,,,0,0
10105,4/23/2023,7/16/2023,Free,USA,104,312,0,1,84,,,0,0
10106,2/4/2023,3/26/2023,Pro,Australia,29,87,0,1,50,3/26/2023,Basic,29,0
10107,8/30/2023,10/8/2023,Free,India,52,104,0,1,39,,,0,0
10108,3/20/2023,8/30/2023,Free,Australia,83,249,0,1,163,,,0,0
10109,8/1/2023,11/28/2023,Free,France,127,635,0,1,119,,,0,0
10110,4/13/2023,9/15/2023,Pro,India,283,849,0,1,155,9/15/2023,Standard,49,0
10111,11/30/2023,12/23/2023,Free,USA,114,456,0,1,23,,,0,1
10112,2/16/2023,4/10/2023,Pro,Canada,208,624,0,1,53,4/10/2023,Basic,99,0
10113,6/27/2023,10/27/2023,Free,Canada,132,528,0,1,122,,,0,0
10114,2/10/2023,8/11/2023,Free,France,12,60,0,1,182,,,0,0
10115,9/24/2023,9/30/2023,Free,Canada,76,76,0,1,6,,,0,1
10116,1/14/2023,4/4/2023,Free,Canada,32,96,1,1,80,,,0,0
10117,4/25/2023,10/16/2023,Pro,Canada,168,840,0,1,174,10/16/2023,Enterprise,99,0
10118,7/27/2023,11/2/2023,Free,Australia,131,131,0,1,98,,,0,0
10119,6/12/2023,9/16/2023,Free,USA,146,730,0,1,96,,,0,0
10120,12/22/2023,12/24/2023,Free,Germany,64,128,0,1,2,,,0,1
10121,6/20/2023,7/24/2023,Free,UK,141,141,0,1,34,,,0,0
10122,9/22/2023,10/10/2023,Pro,Australia,178,890,0,1,18,10/10/2023,Enterprise,49,1
10123,9/5/2023,12/17/2023,Free,Australia,138,138,1,1,103,,,0,0
10124,9/24/2023,10/13/2023,Free,India,147,735,0,1,19,,,0,1
10125,1/29/2023,4/2/2023,Free,Germany,133,266,0,1,63,,,0,0
10126,8/9/2023,9/14/2023,Free,Germany,114,570,0,1,36,,,0,0
10127,8/21/2023,9/13/2023,Free,France,125,375,0,1,23,,,0,1
10128,1/13/2023,10/23/2023,Free,Germany,54,162,0,1,283,,,0,0
10129,7/28/2023,11/19/2023,Free,India,103,206,0,1,114,,,0,0
10130,3/19/2023,10/19/2023,Free,Australia,46,230,0,1,214,,,0,0
10131,3/18/2023,8/18/2023,Free,UK,51,51,0,1,153,,,0,0
10132,2/5/2023,12/2/2023,Pro,USA,61,61,0,1,300,12/2/2023,Standard,99,0
10133,1/30/2023,12/17/2023,Free,Australia,60,120,0,1,321,,,0,0
10134,10/24/2023,12/13/2023,Pro,USA,294,294,1,1,50,12/13/2023,Basic,29,0
10135,11/15/2023,11/16/2023,Free,France,93,186,1,1,1,,,0,1
10136,8/20/2023,12/15/2023,Free,USA,4,16,0,1,117,,,0,0
10137,12/15/2023,12/25/2023,Free,India,1,3,1,0,10,,,0,1
10138,3/23/2023,9/19/2023,Free,India,20,20,1,1,180,,,0,0
10139,6/4/2023,8/12/2023,Free,USA,73,365,0,1,69,,,0,0
10140,1/28/2023,11/10/2023,Free,France,45,45,0,1,286,,,0,0
10141,7/17/2023,10/20/2023,Free,India,90,360,0,1,95,,,0,0
10142,1/19/2023,8/15/2023,Free,USA,80,400,0,1,208,,,0,0
10143,8/24/2023,8/24/2023,Free,France,54,216,1,1,0,,,0,1
10144,2/2/2023,10/17/2023,Free,Germany,98,98,0,1,257,,,0,0
10145,4/26/2023,9/8/2023,Free,France,43,86,1,1,135,,,0,0
10146,12/11/2023,12/25/2023,Pro,Australia,25,100,0,1,14,12/25/2023,Standard,99,1
10147,10/16/2023,12/4/2023,Pro,Germany,290,1450,0,1,49,12/4/2023,Standard,99,0
10148,8/24/2023,12/3/2023,Free,USA,71,213,0,1,101,,,0,0
10149,1/12/2023,11/1/2023,Pro,USA,232,232,0,1,293,11/1/2023,Standard,29,0
10150,1/27/2023,3/15/2023,Free,Germany,45,45,0,1,47,,,0,0
10151,6/17/2023,11/28/2023,Pro,USA,21,42,1,1,164,11/28/2023,Basic,99,0
10152,10/12/2023,11/1/2023,Free,France,74,296,0,1,20,,,0,1
10153,9/24/2023,1/1/2024,Free,France,61,61,0,1,99,,,0,0
10154,8/5/2023,12/4/2023,Free,USA,37,74,0,1,121,,,0,0
10155,8/19/2023,12/27/2023,Free,India,24,120,0,1,130,,,0,0
10156,11/28/2023,12/15/2023,Pro,Canada,126,126,0,1,17,12/15/2023,Enterprise,99,1
10157,10/3/2023,11/16/2023,Free,Australia,39,156,1,1,44,,,0,0
10158,11/1/2023,12/14/2023,Free,Canada,30,150,0,1,43,,,0,0
10159,2/5/2023,2/26/2023,Free,Germany,144,576,0,1,21,,,0,1
10160,12/13/2023,12/14/2023,Free,France,135,135,1,1,1,,,0,1
10161,7/6/2023,8/17/2023,Free,India,137,274,0,1,42,,,0,0
10162,1/22/2023,6/28/2023,Free,France,141,564,0,1,157,,,0,0
10163,6/15/2023,7/29/2023,Free,France,130,130,0,1,44,,,0,0
10164,11/12/2023,12/14/2023,Free,Australia,45,180,0,1,32,,,0,0
10165,10/14/2023,11/28/2023,Free,India,77,231,0,1,45,,,0,0
10166,6/18/2023,7/1/2023,Free,Canada,81,324,0,1,13,,,0,1
10167,10/11/2023,10/13/2023,Free,France,81,405,0,1,2,,,0,1
10168,1/21/2023,7/25/2023,Free,France,33,165,0,1,185,,,0,0
10169,12/5/2023,1/1/2024,Free,UK,131,262,0,1,27,,,0,1
10170,5/23/2023,6/11/2023,Free,Germany,27,54,0,1,19,,,0,1
10171,11/2/2023,11/26/2023,Pro,India,279,837,0,1,24,11/26/2023,Enterprise,29,1
10172,2/5/2023,4/6/2023,Free,Australia,3,3,0,1,60,,,0,0
10173,4/10/2023,8/6/2023,Free,Germany,18,54,0,1,118,,,0,0
10174,1/31/2023,4/6/2023,Free,India,128,384,0,1,65,,,0,0
10175,1/14/2023,6/16/2023,Free,France,63,126,0,1,153,,,0,0
10176,8/20/2023,12/3/2023,Free,UK,107,535,0,1,105,,,0,0
10177,10/13/2023,12/4/2023,Pro,UK,238,1190,0,1,52,12/4/2023,Basic,99,0
10178,5/3/2023,5/5/2023,Free,UK,86,344,0,1,2,,,0,1
10179,12/3/2023,12/18/2023,Free,France,29,29,0,1,15,,,0,1
10180,7/14/2023,8/9/2023,Free,Germany,18,18,0,1,26,,,0,1
10181,5/19/2023,12/22/2023,Pro,India,153,459,0,1,217,12/22/2023,Basic,49,0
10182,7/31/2023,10/27/2023,Free,UK,104,520,0,1,88,,,0,0
10183,12/2/2023,12/8/2023,Free,Germany,122,366,0,1,6,,,0,1
10184,1/24/2023,4/11/2023,Free,UK,105,210,0,1,77,,,0,0
10185,6/19/2023,12/18/2023,Free,France,90,450,0,1,182,,,0,0
10186,3/15/2023,12/18/2023,Free,Canada,122,244,0,1,278,,,0,0
10187,11/26/2023,12/16/2023,Free,France,66,132,0,1,20,,,0,1
10188,10/24/2023,12/20/2023,Free,Australia,94,376,0,1,57,,,0,0
10189,2/12/2023,10/12/2023,Free,Australia,27,135,1,1,242,,,0,0
10190,7/7/2023,7/8/2023,Free,UK,9,27,0,1,1,,,0,1
10191,11/29/2023,12/21/2023,Free,UK,26,52,0,1,22,,,0,1
10192,5/23/2023,11/17/2023,Free,Canada,7,14,0,1,178,,,0,0
10193,8/19/2023,10/18/2023,Free,Germany,82,410,0,1,60,,,0,0
10194,5/4/2023,8/30/2023,Free,Canada,138,276,0,1,118,,,0,0
10195,9/12/2023,10/4/2023,Pro,Canada,71,213,1,1,22,10/4/2023,Enterprise,49,1
10196,9/29/2023,12/24/2023,Free,USA,91,273,0,1,86,,,0,0
10197,7/30/2023,12/11/2023,Free,UK,144,576,0,1,134,,,0,0
10198,1/26/2023,9/25/2023,Free,France,96,96,0,1,242,,,0,0
10199,10/27/2023,11/9/2023,Free,Australia,126,126,0,1,13,,,0,1
10200,9/8/2023,10/29/2023,Free,USA,92,184,0,1,51,,,0,0
10201,7/17/2023,11/28/2023,Free,India,58,290,0,1,134,,,0,0
10202,12/18/2023,12/20/2023,Pro,France,100,100,0,1,2,12/20/2023,Basic,99,1
10203,11/27/2023,12/27/2023,Free,USA,119,595,0,1,30,,,0,0
10204,9/13/2023,11/18/2023,Pro,India,231,231,0,1,66,11/18/2023,Basic,99,0
10205,2/7/2023,8/21/2023,Pro,Australia,75,75,0,1,195,8/21/2023,Basic,29,0
10206,9/11/2023,12/14/2023,Free,USA,8,8,0,1,94,,,0,0
10207,9/19/2023,10/7/2023,Free,Canada,70,140,0,1,18,,,0,1
10208,9/29/2023,12/11/2023,Pro,France,114,456,0,1,73,12/11/2023,Basic,99,0
10209,2/10/2023,11/29/2023,Free,France,17,68,0,1,292,,,0,0
10210,10/2/2023,11/27/2023,Free,UK,128,384,0,1,56,,,0,0
10211,6/9/2023,7/10/2023,Free,India,102,408,0,1,31,,,0,0
10212,10/22/2023,12/31/2023,Free,UK,98,392,0,1,70,,,0,0
10213,9/18/2023,1/1/2024,Free,Australia,39,39,0,1,105,,,0,0
10214,8/5/2023,12/7/2023,Free,India,43,172,0,1,124,,,0,0
10215,3/14/2023,10/17/2023,Pro,India,179,179,0,1,217,10/17/2023,Standard,49,0
10216,7/12/2023,9/10/2023,Pro,UK,108,432,0,1,60,9/10/2023,Enterprise,29,0
10217,1/25/2023,6/22/2023,Pro,Australia,120,480,0,1,148,6/22/2023,Enterprise,99,0
10218,10/22/2023,11/10/2023,Free,UK,148,148,0,1,19,,,0,1
10219,9/19/2023,11/10/2023,Free,France,4,8,0,1,52,,,0,0
10220,5/6/2023,11/30/2023,Pro,USA,229,229,0,1,208,11/30/2023,Enterprise,29,0
10221,8/28/2023,10/14/2023,Free,India,136,272,0,1,47,,,0,0
10222,4/23/2023,11/7/2023,Free,Canada,41,82,0,1,198,,,0,0
10223,1/9/2023,6/14/2023,Free,Germany,142,142,0,1,156,,,0,0
10224,3/12/2023,12/11/2023,Free,France,122,488,0,1,274,,,0,0
10225,2/12/2023,5/22/2023,Pro,USA,279,1116,0,1,99,5/22/2023,Standard,99,0
10226,9/23/2023,11/10/2023,Free,France,59,177,0,1,48,,,0,0
10227,1/28/2023,7/30/2023,Free,France,63,252,0,1,183,,,0,0
10228,12/24/2023,12/30/2023,Free,USA,146,730,1,1,6,,,0,1
10229,3/1/2023,7/9/2023,Free,USA,104,520,0,1,130,,,0,0
10230,12/14/2023,12/20/2023,Pro,USA,73,146,0,1,6,12/20/2023,Basic,99,1
10231,9/27/2023,10/8/2023,Pro,UK,245,490,0,1,11,10/8/2023,Enterprise,99,1
10232,10/18/2023,11/22/2023,Pro,Australia,270,270,0,1,35,11/22/2023,Enterprise,49,0
10233,10/26/2023,11/25/2023,Free,UK,35,105,0,1,30,,,0,0
10234,6/21/2023,11/19/2023,Free,India,91,91,0,1,151,,,0,0
10235,3/9/2023,6/14/2023,Free,India,125,500,0,1,97,,,0,0
10236,6/19/2023,6/28/2023,Pro,France,87,261,0,1,9,6/28/2023,Standard,49,1
10237,12/2/2023,12/2/2023,Free,Germany,29,58,0,1,0,,,0,1
10238,8/26/2023,12/13/2023,Pro,Canada,98,98,0,1,109,12/13/2023,Basic,49,0
10239,4/5/2023,4/26/2023,Free,UK,55,110,0,1,21,,,0,1
10240,9/9/2023,10/7/2023,Free,USA,137,685,0,1,28,,,0,1
10241,10/3/2023,12/18/2023,Free,India,55,220,1,1,76,,,0,0
10242,9/28/2023,12/29/2023,Free,Canada,104,208,1,1,92,,,0,0
10243,10/24/2023,11/19/2023,Free,USA,73,365,0,1,26,,,0,1
10244,11/2/2023,11/7/2023,Free,Australia,65,65,0,1,5,,,0,1
10245,10/8/2023,12/10/2023,Pro,UK,224,224,0,1,63,12/10/2023,Enterprise,49,0
10246,8/5/2023,8/22/2023,Free,UK,71,213,0,1,17,,,0,1
10247,4/19/2023,6/25/2023,Free,India,131,524,1,1,67,,,0,0
10248,3/8/2023,12/19/2023,Free,USA,112,224,0,1,286,,,0,0
10249,5/31/2023,7/17/2023,Free,France,142,142,1,1,47,,,0,0
10250,5/29/2023,11/25/2023,Free,India,25,75,0,1,180,,,0,0
10251,2/27/2023,7/13/2023,Free,France,100,400,0,1,136,,,0,0
10252,5/22/2023,6/26/2023,Free,USA,41,123,0,1,35,,,0,0
10253,11/21/2023,12/9/2023,Free,USA,110,110,0,1,18,,,0,1
10254,5/3/2023,5/29/2023,Free,Australia,24,96,0,1,26,,,0,1
10255,6/5/2023,6/9/2023,Free,France,143,429,0,1,4,,,0,1
10256,2/15/2023,11/5/2023,Pro,Australia,210,840,0,1,263,11/5/2023,Enterprise,99,0
10257,3/31/2023,9/5/2023,Free,India,9,18,0,1,158,,,0,0
10258,6/29/2023,10/28/2023,Pro,UK,41,82,0,1,121,10/28/2023,Basic,99,0
10259,10/19/2023,11/17/2023,Free,Germany,142,284,0,1,29,,,0,1
10260,8/6/2023,10/4/2023,Free,India,144,720,0,1,59,,,0,0
10261,6/25/2023,9/25/2023,Free,Germany,48,192,1,1,92,,,0,0
10262,4/28/2023,11/18/2023,Free,France,116,116,0,1,204,,,0,0
10263,11/13/2023,12/13/2023,Pro,France,285,1425,0,1,30,12/13/2023,Enterprise,49,0
10264,6/5/2023,11/14/2023,Free,France,71,355,0,1,162,,,0,0
10265,9/4/2023,12/15/2023,Free,Germany,150,600,0,1,102,,,0,0
10266,6/25/2023,8/2/2023,Free,USA,19,95,0,1,38,,,0,0
10267,4/6/2023,12/23/2023,Free,Canada,55,110,0,1,261,,,0,0
10268,12/7/2023,12/20/2023,Free,France,62,248,0,1,13,,,0,1
10269,2/17/2023,10/19/2023,Free,Canada,90,180,1,1,244,,,0,0
10270,7/29/2023,10/10/2023,Free,Germany,146,438,0,1,73,,,0,0
10271,7/15/2023,8/29/2023,Free,Germany,99,297,0,1,45,,,0,0
10272,3/14/2023,11/2/2023,Free,France,68,136,0,1,233,,,0,0
10273,8/4/2023,9/1/2023,Free,India,123,492,1,1,28,,,0,1
10274,12/9/2023,12/16/2023,Free,India,121,242,0,1,7,,,0,1
10275,1/23/2023,6/17/2023,Free,India,108,216,0,1,145,,,0,0
10276,6/3/2023,11/28/2023,Free,USA,128,128,1,1,178,,,0,0
10277,8/2/2023,11/5/2023,Pro,India,31,31,0,1,95,11/5/2023,Enterprise,99,0
10278,2/16/2023,7/20/2023,Free,Germany,60,120,0,1,154,,,0,0
10279,12/31/2023,12/31/2023,Pro,Germany,216,648,0,1,0,12/31/2023,Basic,99,1
10280,2/4/2023,8/10/2023,Pro,India,232,696,0,1,187,8/10/2023,Basic,29,0
10281,1/8/2023,11/28/2023,Free,Australia,31,93,0,1,324,,,0,0
10282,5/5/2023,10/9/2023,Pro,Canada,256,1024,0,1,157,10/9/2023,Standard,29,0
10283,10/3/2023,12/16/2023,Free,UK,135,675,0,1,74,,,0,0
10284,8/12/2023,9/5/2023,Free,Australia,140,420,0,1,24,,,0,1
10285,12/4/2023,12/24/2023,Free,UK,135,135,0,1,20,,,0,1
10286,12/13/2023,12/21/2023,Free,USA,123,246,1,1,8,,,0,1
10287,2/25/2023,8/25/2023,Free,Australia,43,129,0,1,181,,,0,0
10288,1/26/2023,5/23/2023,Pro,UK,66,132,0,1,117,5/23/2023,Standard,99,0
10289,10/14/2023,12/10/2023,Free,India,45,135,0,1,57,,,0,0
10290,11/6/2023,12/28/2023,Free,UK,31,124,0,1,52,,,0,0
10291,2/7/2023,8/11/2023,Free,Canada,114,114,0,1,185,,,0,0
10292,10/27/2023,10/31/2023,Free,USA,18,72,0,1,4,,,0,1
10293,10/13/2023,11/20/2023,Free,France,22,88,0,1,38,,,0,0
10294,9/18/2023,9/19/2023,Pro,Australia,158,790,0,1,1,9/19/2023,Enterprise,99,1
10295,9/24/2023,12/26/2023,Free,France,36,108,0,1,93,,,0,0
10296,3/8/2023,5/25/2023,Pro,Australia,295,295,1,1,78,5/25/2023,Standard,49,0
10297,3/25/2023,5/22/2023,Free,India,88,176,0,1,58,,,0,0
10298,7/31/2023,11/24/2023,Pro,UK,280,1400,0,1,116,11/24/2023,Standard,29,0
10299,10/16/2023,12/5/2023,Pro,Canada,291,582,0,1,50,12/5/2023,Standard,49,0
10300,9/14/2023,11/23/2023,Pro,India,152,456,0,1,70,11/23/2023,Standard,29,0
10301,12/25/2023,12/27/2023,Free,Germany,83,332,1,1,2,,,0,1
10302,3/11/2023,3/17/2023,Free,UK,69,69,0,1,6,,,0,1
10303,10/2/2023,11/21/2023,Free,Germany,131,524,0,1,50,,,0,0
10304,2/21/2023,11/25/2023,Pro,France,146,438,0,1,277,11/25/2023,Enterprise,49,0
10305,7/1/2023,12/23/2023,Free,France,88,352,0,1,175,,,0,0
10306,8/31/2023,12/19/2023,Free,France,53,159,0,1,110,,,0,0
10307,5/30/2023,10/24/2023,Free,USA,117,234,0,1,147,,,0,0
10308,2/4/2023,5/30/2023,Pro,Canada,177,354,0,1,115,5/30/2023,Enterprise,29,0
10309,6/6/2023,12/13/2023,Free,India,79,316,1,1,190,,,0,0
10310,8/13/2023,12/7/2023,Free,UK,65,325,0,1,116,,,0,0
10311,9/15/2023,11/23/2023,Free,Australia,39,156,0,1,69,,,0,0
10312,12/10/2023,1/1/2024,Pro,France,296,888,0,1,22,1/1/2024,Enterprise,99,1
10313,10/1/2023,12/15/2023,Free,Canada,65,130,0,1,75,,,0,0
10314,6/19/2023,12/31/2023,Free,USA,105,420,0,1,195,,,0,0
10315,6/11/2023,9/23/2023,Free,France,2,2,0,0,104,,,0,0
10316,11/8/2023,12/3/2023,Free,USA,102,306,0,1,25,,,0,1
10317,5/18/2023,10/14/2023,Free,Germany,135,675,0,1,149,,,0,0
10318,10/31/2023,11/12/2023,Free,Canada,149,447,0,1,12,,,0,1
10319,3/9/2023,12/10/2023,Free,India,6,12,0,1,276,,,0,0
10320,9/26/2023,11/25/2023,Free,USA,9,18,0,1,60,,,0,0
10321,10/12/2023,1/1/2024,Free,USA,117,351,0,1,81,,,0,0
10322,11/20/2023,12/12/2023,Free,Australia,44,132,0,1,22,,,0,1
10323,9/20/2023,9/24/2023,Free,USA,150,300,0,1,4,,,0,1
10324,1/17/2023,7/3/2023,Pro,France,12,12,0,1,167,7/3/2023,Enterprise,99,0
10325,7/25/2023,10/24/2023,Free,Australia,78,312,0,1,91,,,0,0
10326,3/23/2023,4/21/2023,Pro,Canada,227,681,1,1,29,4/21/2023,Enterprise,29,1
10327,6/9/2023,11/7/2023,Free,India,31,155,0,1,151,,,0,0
10328,8/1/2023,11/16/2023,Pro,Australia,292,1168,0,1,107,11/16/2023,Standard,99,0
10329,8/27/2023,12/15/2023,Free,UK,112,560,0,1,110,,,0,0
10330,9/7/2023,11/17/2023,Free,UK,46,184,1,1,71,,,0,0
10331,1/25/2023,9/10/2023,Free,Canada,150,300,0,1,228,,,0,0
10332,10/31/2023,12/11/2023,Free,India,9,18,1,1,41,,,0,0
10333,8/24/2023,9/7/2023,Free,UK,97,388,0,1,14,,,0,1
10334,1/10/2023,9/27/2023,Free,France,95,380,0,1,260,,,0,0
10335,1/19/2023,10/16/2023,Free,France,31,62,0,1,270,,,0,0
10336,2/11/2023,5/2/2023,Free,UK,36,108,0,1,80,,,0,0
10337,7/31/2023,9/13/2023,Free,France,77,385,0,1,44,,,0,0
10338,7/4/2023,12/20/2023,Free,USA,24,120,0,1,169,,,0,0
10339,11/19/2023,12/26/2023,Free,France,89,178,0,1,37,,,0,0
10340,12/4/2023,12/24/2023,Free,Canada,8,16,0,1,20,,,0,1
10341,1/17/2023,3/13/2023,Free,Canada,71,142,0,1,55,,,0,0
10342,12/24/2023,12/25/2023,Free,France,142,142,1,1,1,,,0,1
10343,6/7/2023,11/8/2023,Free,France,51,51,0,1,154,,,0,0
10344,8/25/2023,10/16/2023,Free,Germany,67,201,0,1,52,,,0,0
10345,8/24/2023,11/24/2023,Free,Canada,86,86,0,1,92,,,0,0
10346,10/24/2023,10/25/2023,Free,Canada,117,117,0,1,1,,,0,1
10347,8/1/2023,9/19/2023,Pro,India,126,126,0,1,49,9/19/2023,Enterprise,49,0
10348,10/19/2023,10/26/2023,Free,India,105,525,0,1,7,,,0,1
10349,4/28/2023,7/12/2023,Free,Australia,118,236,0,1,75,,,0,0
10350,8/2/2023,12/15/2023,Pro,India,91,273,0,1,135,12/15/2023,Enterprise,99,0
10351,11/14/2023,12/26/2023,Pro,UK,281,843,0,1,42,12/26/2023,Enterprise,99,0
10352,1/19/2023,4/14/2023,Free,Germany,85,170,0,1,85,,,0,0
10353,1/13/2023,8/19/2023,Free,UK,3,12,0,1,218,,,0,0
10354,4/14/2023,8/28/2023,Pro,India,35,175,0,1,136,8/28/2023,Standard,49,0
10355,9/28/2023,12/11/2023,Free,India,138,414,0,1,74,,,0,0
10356,4/12/2023,4/24/2023,Free,Germany,42,210,0,1,12,,,0,1
10357,10/2/2023,11/10/2023,Free,Canada,145,725,0,1,39,,,0,0
10358,2/11/2023,5/19/2023,Free,USA,29,116,0,1,97,,,0,0
10359,1/30/2023,7/23/2023,Free,UK,30,30,0,1,174,,,0,0
10360,9/5/2023,11/1/2023,Pro,Germany,189,378,0,1,57,11/1/2023,Basic,29,0
10361,12/16/2023,12/30/2023,Free,India,82,328,0,1,14,,,0,1
10362,12/17/2023,1/1/2024,Pro,India,155,310,0,1,15,1/1/2024,Basic,49,1
10363,6/27/2023,6/27/2023,Free,UK,18,54,0,1,0,,,0,1
10364,7/24/2023,9/30/2023,Pro,India,266,1064,1,1,68,9/30/2023,Basic,49,0
10365,4/3/2023,9/7/2023,Pro,India,21,84,0,1,157,9/7/2023,Basic,29,0
10366,3/4/2023,12/6/2023,Pro,Australia,221,442,0,1,277,12/6/2023,Basic,99,0
10367,9/11/2023,11/2/2023,Free,USA,90,450,0,1,52,,,0,0
10368,1/4/2023,2/16/2023,Pro,USA,51,255,0,1,43,2/16/2023,Basic,49,0
10369,11/24/2023,12/20/2023,Free,Germany,1,3,0,0,26,,,0,1
10370,8/13/2023,11/24/2023,Free,Germany,101,505,0,1,103,,,0,0
10371,5/19/2023,7/19/2023,Free,Australia,78,234,0,1,61,,,0,0
10372,6/11/2023,8/9/2023,Pro,India,185,185,0,1,59,8/9/2023,Standard,29,0
10373,4/20/2023,6/7/2023,Free,Australia,20,80,0,1,48,,,0,0
10374,8/17/2023,12/2/2023,Pro,Australia,114,114,0,1,107,12/2/2023,Standard,49,0
10375,3/8/2023,3/22/2023,Free,USA,35,140,0,1,14,,,0,1
10376,3/16/2023,4/27/2023,Free,France,40,120,0,1,42,,,0,0
10377,10/28/2023,11/10/2023,Free,USA,131,655,0,1,13,,,0,1
10378,7/9/2023,10/6/2023,Pro,Australia,210,840,0,1,89,10/6/2023,Enterprise,99,0
10379,10/14/2023,12/2/2023,Free,USA,11,55,0,1,49,,,0,0
10380,11/22/2023,12/26/2023,Free,Australia,149,149,0,1,34,,,0,0
10381,1/8/2023,3/6/2023,Free,Germany,54,108,1,1,57,,,0,0
10382,12/1/2023,12/28/2023,Pro,Germany,109,436,0,1,27,12/28/2023,Basic,29,1
10383,4/24/2023,5/8/2023,Free,India,30,60,0,1,14,,,0,1
10384,10/20/2023,12/18/2023,Pro,France,160,480,0,1,59,12/18/2023,Basic,99,0
10385,3/5/2023,12/6/2023,Free,Germany,128,256,0,1,276,,,0,0
10386,7/6/2023,9/21/2023,Pro,France,78,78,0,1,77,9/21/2023,Basic,29,0
10387,7/18/2023,9/25/2023,Free,Australia,87,435,0,1,69,,,0,0
10388,2/26/2023,9/9/2023,Free,India,52,260,0,1,195,,,0,0
10389,6/4/2023,8/24/2023,Free,UK,12,36,0,1,81,,,0,0
10390,2/25/2023,6/13/2023,Free,India,80,400,0,1,108,,,0,0
10391,4/4/2023,10/8/2023,Free,Germany,115,345,1,1,187,,,0,0
10392,12/21/2023,12/26/2023,Free,Canada,65,195,0,1,5,,,0,1
